"Area.Abbreviation","Area.Code","Area","Item.Code","Item","Element.Code","Element","Unit","latitude","longitude","Year","Value","El_Nino_Year"
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1972",724,TRUE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1973",625,TRUE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1974",556,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1975",652,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1976",608,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1977",651,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1978",682,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1979",708,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1980",755,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1981",766,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1982",814,TRUE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1983",747,TRUE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1984",919,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1985",884,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1986",848,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1987",907,TRUE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1988",957,TRUE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1989",931,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1990",1035,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1991",981,TRUE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1992",995,TRUE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1993",967,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1994",1016,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1995",961,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1996",1111,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1997",1081,TRUE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1998",1161,TRUE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1999",1118,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2000",1012,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2001",1103,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2002",1134,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2003",1046,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2004",1123,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2005",1112,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2006",1131,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2007",1145,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2008",1388,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2009",1167,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2010",1216,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2011",1175,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2012",1321,FALSE
"AUS",10,"Australia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2013",1274,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1961",560,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1962",560,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1963",570,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1964",590,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1965",603,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1966",601,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1967",603,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1968",623,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1969",647,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1970",667,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1971",677,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1972",695,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1973",696,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1974",692,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1975",681,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1976",743,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1977",738,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1978",744,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1979",728,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1980",754,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1981",743,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1982",736,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1983",711,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1984",728,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1985",750,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1986",741,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1987",720,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1988",743,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1989",754,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1990",771,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1991",760,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1992",819,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1993",722,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1994",708,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1995",790,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1996",771,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1997",822,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1998",814,TRUE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y1999",736,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2000",744,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2001",752,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2002",756,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2003",792,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2004",801,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2005",808,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2006",817,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2007",829,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2008",837,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2009",836,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2010",836,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2011",843,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2012",844,FALSE
"AUS",10,"Australia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-25.27,133.78,"Y2013",851,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1961",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1962",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1963",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1964",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1965",0,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1966",0,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1967",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1968",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1969",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1970",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1971",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1972",0,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1973",0,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1974",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1975",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1976",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1977",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1978",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1979",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1980",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1981",0,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1982",0,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1983",3,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1984",6,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1985",10,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1986",11,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1987",14,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1988",13,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1989",12,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1990",23,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1991",14,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1992",14,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1993",16,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1994",11,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1995",17,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1996",11,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1997",11,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1998",13,TRUE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y1999",12,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2000",11,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2001",11,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2002",12,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2003",12,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2004",12,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2005",4,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2006",5,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2007",9,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2008",8,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2009",14,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2010",15,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2011",10,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2012",15,FALSE
"AUS",10,"Australia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-25.27,133.78,"Y2013",17,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1961",2250,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1962",2402,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1963",2676,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1964",3040,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1965",2293,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1966",2817,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1967",2876,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1968",3205,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1969",3405,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1970",3460,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1971",3373,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1972",2503,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1973",4147,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1974",4368,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1975",4173,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1976",5073,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1977",5080,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1978",5379,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1979",6185,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1980",6034,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1981",5902,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1982",6256,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1983",6615,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1984",6750,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1985",7173,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1986",6630,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1987",6728,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1988",6629,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1989",6142,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1990",6518,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1991",6720,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1992",6951,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1993",6811,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1994",7344,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1995",8194,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1996",7587,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1997",7627,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1998",7830,TRUE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y1999",8162,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2000",7635,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2001",8743,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2002",8681,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2003",9717,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2004",9318,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2005",9636,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2006",9823,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2007",10169,FALSE
"BRA",21,"Brazil",2511,"Wheat and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2008",10285,FALSE
